D0926 19:01:25.051146       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory usage initialized at 19:01:25.051146253 (unix nanos: 1790449285051146253)
I0926 19:01:25.051158       1 loader.go:661] CPUs: 2
D0926 19:01:25.051161       1 gomaxprocs.go:76] Setting GOMAXPROCS to 2
D0926 19:01:25.051520       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 19:01:25.051517807 (unix nanos: 1790449285051517807)
I0926 19:01:25.051538       1 loader.go:713] Remapped stdio FDs to [253, 255] in 4.682µs
D0926 19:01:25.051544       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 19:01:25.051544265 (unix nanos: 1790449285051544265)
I0926 19:01:25.051547       1 loader.go:1116] Platform: systrap
D0926 19:01:25.051579       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 19:01:25.051579235 (unix nanos: 1790449285051579235)
D0926 19:01:25.051771       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:01:25.051775       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:01:25.051777       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:01:25.051786       1 seccomp.go:822]     - Syscall   15: (rip > 0x7f2bf25db000) => allow
D0926 19:01:25.051789       1 seccomp.go:822]     - Syscall   24: (rip > 0x7f2bf25db000) => allow
D0926 19:01:25.051790       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:01:25.051795       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0x7f2bf25da000)) => allow
D0926 19:01:25.051797       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:01:25.051804       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0x7f2bf25db000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0x7f2bf25db000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0926 19:01:25.051805       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:01:25.051807       1 seccomp.go:812]   Trivial syscalls: None.
D0926 19:01:25.051808       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:01:25.052290       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 388.705µs to build and 133.908µs to optimize
D0926 19:01:25.052306       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:01:25.052309       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:01:25.052310       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0926 19:01:25.052311       1 seccomp.go:815]   Trivial syscalls:
D0926 19:01:25.052313       1 seccomp.go:822]     - Syscall  231: unotify
D0926 19:01:25.052314       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:01:25.052328       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 15.61µs to build and 6.457µs to optimize
