D0926 19:08:40.196831       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 19:08:40.196830696 (unix nanos: 1790449720196830696)
I0926 19:08:40.196838       1 loader.go:713] Remapped stdio FDs to [253, 255] in 2.581µs
D0926 19:08:40.196843       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 19:08:40.196843589 (unix nanos: 1790449720196843589)
I0926 19:08:40.196845       1 loader.go:1116] Platform: systrap
D0926 19:08:40.196887       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 19:08:40.196887654 (unix nanos: 1790449720196887654)
D0926 19:08:40.197072       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:08:40.197075       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:08:40.197076       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:08:40.197083       1 seccomp.go:822]     - Syscall   15: (rip > 0x7fe5dec4a000) => allow
D0926 19:08:40.197086       1 seccomp.go:822]     - Syscall   24: (rip > 0x7fe5dec4a000) => allow
D0926 19:08:40.197087       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:08:40.197091       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0x7fe5dec49000)) => allow
D0926 19:08:40.197093       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:08:40.197097       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0x7fe5dec4a000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0x7fe5dec4a000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0926 19:08:40.197098       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:08:40.197099       1 seccomp.go:812]   Trivial syscalls: None.
D0926 19:08:40.197100       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:08:40.197430       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 227.502µs to build and 134.858µs to optimize
D0926 19:08:40.197441       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:08:40.197443       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:08:40.197444       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0926 19:08:40.197445       1 seccomp.go:815]   Trivial syscalls:
D0926 19:08:40.197447       1 seccomp.go:822]     - Syscall  231: unotify
D0926 19:08:40.197448       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:08:40.197472       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 26.877µs to build and 4.793µs to optimize
D0926 19:08:40.197484       1 stub_unsafe.go:340] stubStart 7fe5dec49000 stubSysmsgStart 7fe5dec4a000 stubSysmsgStack 7fe62da48000, stubContextQueue 7fe62da66000, stubThreadContextRegion 7fe62da70000, mapLen 1031000
D0926 19:08:40.197491       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 832 }
D0926 19:08:40.197494       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 19:08:40.197494061 (unix nanos: 1790449720197494061)
D0926 19:08:40.197762       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:08:40.197764       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:08:40.197766       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:08:40.197771       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0926 19:08:40.197773       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0926 19:08:40.197775       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:08:40.197783       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0x7fe5dec49000 && arg[3] == 0x6000)))) => allow
D0926 19:08:40.197786       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0926 19:08:40.197787       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0926 19:08:40.197788       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:08:40.197790       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0926 19:08:40.197792       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:08:40.197794       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0926 19:08:40.197795       1 seccomp.go:815]   Trivial syscalls:
D0926 19:08:40.197797       1 seccomp.go:822]     - Syscall    9: allow
D0926 19:08:40.197798       1 seccomp.go:822]     - Syscall   11: allow
D0926 19:08:40.197799       1 seccomp.go:822]     - Syscall   15: allow
D0926 19:08:40.197800       1 seccomp.go:822]     - Syscall   24: allow
D0926 19:08:40.197801       1 seccomp.go:822]     - Syscall   39: allow
D0926 19:08:40.197802       1 seccomp.go:822]     - Syscall   60: allow
D0926 19:08:40.197803       1 seccomp.go:822]     - Syscall   61: allow
D0926 19:08:40.197804       1 seccomp.go:822]     - Syscall  110: allow
D0926 19:08:40.197805       1 seccomp.go:822]     - Syscall  131: allow
D0926 19:08:40.197806       1 seccomp.go:822]     - Syscall  186: allow
D0926 19:08:40.197807       1 seccomp.go:822]     - Syscall  231: allow
D0926 19:08:40.197810       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:08:40.198421       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 439.202µs to build and 227.501µs to optimize
D0926 19:08:40.199559       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 19:08:40.199553874 (unix nanos: 1790449720199553874)
D0926 19:08:40.199581       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 19:08:40.199580960 (unix nanos: 1790449720199580960)
D0926 19:08:40.199586       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 19:08:40.199585886 (unix nanos: 1790449720199585886)
D0926 19:08:40.199588       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 19:08:40.199588053 (unix nanos: 1790449720199588053)
I0926 19:08:40.199600       1 loader.go:1147] Disabling application huge pages: host shmem_enabled is "never"
D0926 19:08:40.199615       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 19:08:40.199615688 (unix nanos: 1790449720199615688)
